timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-05-05 07:00:00,29152.60,29228.40,29055.00,29096.10,13447.716,1683271799999,391706413.35010,124465,6356.771,185207440.82600,0
2023-05-05 07:30:00,29096.20,29108.60,29025.00,29059.00,9700.667,1683273599999,281963673.99940,113241,4624.724,134434399.18960,0
2023-05-05 08:00:00,29058.90,29109.90,29025.70,29101.20,7106.827,1683275399999,206601377.72500,78753,3935.171,114407433.47170,0
2023-05-05 08:30:00,29101.10,29101.20,29028.10,29046.00,3671.791,1683277199999,106710418.39150,52067,1604.925,46643443.61900,0
2023-05-05 09:00:00,29046.00,29106.60,29010.00,29070.10,5955.463,1683278999999,173032271.17191,72151,3180.827,92429032.81860,0
2023-05-05 09:30:00,29070.10,29130.00,29050.00,29089.90,5871.578,1683280799999,170837051.88840,71361,2924.075,85084897.78800,0
2023-05-05 10:00:00,29089.90,29121.80,29062.20,29118.70,3683.257,1683282599999,107146473.57820,54257,1927.319,56070340.58320,0
2023-05-05 10:30:00,29118.70,29123.30,29053.30,29095.50,3647.551,1683284399999,106086371.34470,48570,1637.645,47627970.08820,0
2023-05-05 11:00:00,29095.40,29161.50,29075.60,29078.90,7030.479,1683286199999,204702395.90620,79706,3627.023,105615193.05410,0
2023-05-05 11:30:00,29078.90,29185.60,29054.00,29137.50,7138.611,1683287999999,207913648.07690,76844,3724.455,108485467.04860,0
2023-05-05 12:00:00,29137.60,29196.00,29110.00,29143.10,9592.516,1683289799999,279678830.30150,111730,4606.888,134325564.84610,0
2023-05-05 12:30:00,29143.10,29276.40,28618.30,28939.10,55872.591,1683291599999,1618360795.94560,395584,25937.956,751750982.48500,0
2023-05-05 13:00:00,28939.20,29026.60,28883.50,28991.90,13938.615,1683293399999,403592267.02970,140359,7272.125,210579870.06020,0
2023-05-05 13:30:00,28991.90,29230.00,28961.60,29163.70,28217.991,1683295199999,821699828.74631,223682,15075.315,438985405.50691,0
2023-05-05 14:00:00,29163.80,29223.60,29099.90,29150.10,14665.598,1683296999999,427677766.04360,143131,7634.187,222642657.88670,0
2023-05-05 14:30:00,29150.10,29437.50,29150.00,29244.80,38871.385,1683298799999,1139657658.76193,285493,20221.924,592871280.80563,0
2023-05-05 15:00:00,29244.90,29340.00,29150.00,29292.30,19695.395,1683300599999,575829521.84800,160660,10152.958,296886297.93930,0
2023-05-05 15:30:00,29292.30,29376.00,29232.50,29347.40,11791.828,1683302399999,345459051.46730,126449,6099.437,178732056.30420,0
2023-05-05 16:00:00,29347.50,29693.00,29347.40,29517.50,52233.272,1683304199999,1543697171.53325,384312,28342.263,837588121.51695,0
2023-05-05 16:30:00,29517.50,29580.70,29445.20,29580.00,16471.530,1683305999999,485963490.49520,160109,9116.171,268981501.16970,0
2023-05-05 17:00:00,29580.00,29667.00,29534.60,29558.30,14203.314,1683307799999,420364546.23840,146422,7084.133,209681032.48360,0
2023-05-05 17:30:00,29558.30,29610.50,29445.60,29455.30,12427.508,1683309599999,366853719.10810,131286,5507.439,162604370.51460,0
2023-05-05 18:00:00,29455.30,29525.40,29393.00,29484.00,10054.883,1683311399999,296187833.73430,101998,5158.362,151987336.67280,0
2023-05-05 18:30:00,29484.00,29535.80,29304.00,29391.20,13424.617,1683313199999,394653321.56358,138177,6150.568,180809886.97390,0
2023-05-05 19:00:00,29391.30,29429.40,29368.00,29417.20,5042.502,1683314999999,148228055.52750,67120,2734.549,80390361.33420,0
2023-05-05 19:30:00,29417.20,29551.00,29396.70,29548.70,9345.649,1683316799999,275457282.35274,99875,5272.914,155437869.95054,0
2023-05-05 20:00:00,29548.70,29583.90,29440.00,29474.90,7258.761,1683318599999,214199856.89170,78671,3569.431,105354270.68400,0
2023-05-05 20:30:00,29475.00,29530.00,29460.20,29483.00,3960.471,1683320399999,116835850.87850,53075,2077.659,61296268.48380,0
2023-05-05 21:00:00,29483.00,29544.60,29440.40,29511.20,4504.408,1683322199999,132845246.09230,56068,2263.319,66753579.60640,0
2023-05-05 21:30:00,29511.10,29529.00,29449.80,29475.20,2586.840,1683323999999,76276854.67040,41825,1250.711,36880347.29730,0
2023-05-05 22:00:00,29475.10,29555.00,29460.60,29504.60,4082.478,1683325799999,120480195.36070,57249,2276.448,67183156.74690,0
2023-05-05 22:30:00,29504.60,29650.00,29491.90,29579.90,7945.864,1683327599999,235066658.31880,79303,4586.374,135695317.31090,0
2023-05-05 23:00:00,29579.80,29589.50,29510.40,29526.60,4844.042,1683329399999,143140967.77780,61303,2197.914,64951187.36710,0
2023-05-05 23:30:00,29526.60,29539.00,29460.00,29491.50,5598.574,1683331199999,165105047.06420,61943,2173.536,64098738.43010,0
2023-05-06 00:00:00,29491.50,29585.00,29460.00,29543.70,6266.076,1683332999999,184949982.26560,66724,3255.792,96109590.47860,0
2023-05-06 00:30:00,29543.70,29840.00,29540.30,29657.30,26646.344,1683334799999,791970106.53894,205004,14967.752,444891843.12824,0
2023-05-06 01:00:00,29657.30,29674.20,29516.20,29556.40,10726.650,1683336599999,317400226.08734,109321,5072.382,150090321.15270,0
2023-05-06 01:30:00,29556.50,29617.40,29485.20,29535.20,7066.832,1683338399999,208829410.02140,76078,3628.522,107234512.42310,0
2023-05-06 02:00:00,29535.20,29538.50,29433.40,29469.50,7220.718,1683340199999,212825921.38800,78456,3029.813,89296477.52290,0
2023-05-06 02:30:00,29469.50,29491.30,29435.00,29457.80,3710.709,1683341999999,109332748.75060,47458,1910.726,56301285.06620,0
2023-05-06 03:00:00,29457.70,29463.00,29350.10,29368.80,8386.644,1683343799999,246593038.64440,90076,3569.486,104956653.79120,0
2023-05-06 03:30:00,29368.80,29404.70,29335.00,29360.10,6964.659,1683345599999,204540433.31620,80462,3804.546,111739431.14000,0
2023-05-06 04:00:00,29360.00,29403.20,29314.70,29368.80,6602.122,1683347399999,193845030.96203,58990,3422.284,100494893.77250,0
2023-05-06 04:30:00,29368.80,29404.60,29333.40,29342.60,3875.037,1683349199999,113787641.79970,48732,1927.185,56593533.92120,0
2023-05-06 05:00:00,29342.60,29382.60,29340.10,29365.50,2344.076,1683350999999,68822802.94190,32636,1274.638,37424256.46610,0
2023-05-06 05:30:00,29365.40,29380.00,29324.10,29340.40,4509.478,1683352799999,132350682.79460,52268,2030.887,59608353.45020,0
2023-05-06 06:00:00,29340.50,29382.00,29225.30,29335.70,10637.044,1683354599999,311820191.53880,93336,4650.327,136364590.53430,0
2023-05-06 06:30:00,29335.60,29382.20,29268.10,29376.10,5897.911,1683356399999,172971925.56950,61007,3177.732,93205470.37460,0
2023-05-06 07:00:00,29376.10,29398.90,29355.70,29396.70,3933.614,1683358199999,115552959.39710,49420,1954.743,57425383.14840,0
2023-05-06 07:30:00,29396.60,29430.00,29348.60,29350.20,4928.832,1683359999999,144824527.22720,56586,2243.430,65928769.30570,0
2023-05-06 08:00:00,29350.20,29359.20,29108.00,29291.30,21982.316,1683361799999,642542109.82791,171955,10280.906,300558301.61900,0
2023-05-06 08:30:00,29291.20,29347.20,29265.90,29320.70,7339.753,1683363599999,215159112.01118,72741,3853.917,112976048.42678,0
2023-05-06 09:00:00,29320.70,29352.60,29268.60,29286.10,5140.389,1683365399999,150645270.96660,62613,2264.820,66381398.20010,0
2023-05-06 09:30:00,29286.20,29338.70,29275.00,29276.10,3328.828,1683367199999,97564713.45290,46631,1775.475,52040292.43700,0
2023-05-06 10:00:00,29276.10,29314.00,29194.00,29201.80,8496.623,1683368999999,248535510.88020,91536,3756.851,109912344.89140,0
2023-05-06 10:30:00,29201.90,29262.80,29196.30,29236.40,4920.330,1683370799999,143817824.19170,58823,2719.090,79479014.91060,0
2023-05-06 11:00:00,29236.30,29260.00,29208.70,29234.80,3487.959,1683372599999,101986898.92290,45663,1650.117,48250645.56710,0
2023-05-06 11:30:00,29234.80,29273.00,29214.00,29264.50,3359.264,1683374399999,98263081.92060,42673,1870.732,54722476.31060,0
2023-05-06 12:00:00,29264.50,29266.70,29150.00,29244.50,6227.832,1683376199999,181980495.08660,63981,2612.069,76335111.98060,0
2023-05-06 12:30:00,29244.50,29244.60,29001.00,29088.00,27691.454,1683377999999,805197425.97173,205927,12730.229,370170551.17150,0
2023-05-06 13:00:00,29087.90,29088.00,28957.80,29020.60,15113.638,1683379799999,438663622.77530,149778,7217.861,209508492.66700,0
2023-05-06 13:30:00,29020.70,29020.70,28850.00,28937.30,21851.442,1683381599999,632365671.53040,189193,9965.744,288448778.81870,0
2023-05-06 14:00:00,28937.40,28937.40,28500.00,28627.50,49988.922,1683383399999,1433040218.18446,361046,22628.769,648653977.65460,0
2023-05-06 14:30:00,28627.50,28674.90,28541.10,28591.00,20533.126,1683385199999,587362354.05690,162631,9517.135,272277093.98270,0
2023-05-06 15:00:00,28591.00,28591.00,28333.00,28568.50,29546.302,1683386999999,841088530.55073,230423,13684.694,389622597.98780,0
2023-05-06 15:30:00,28568.50,28611.00,28520.00,28557.90,10719.648,1683388799999,306299434.89810,120322,5258.229,150255178.00150,0
2023-05-06 16:00:00,28557.90,28685.80,28519.40,28678.50,11794.142,1683390599999,337455948.42030,128043,6540.089,187129842.33360,0
2023-05-06 16:30:00,28678.40,28698.00,28621.70,28684.90,6464.771,1683392399999,185261972.38160,82724,3135.781,89866199.77240,0
2023-05-06 17:00:00,28684.90,28838.00,28653.90,28805.30,15308.817,1683394199999,440210507.56620,100858,8754.063,251760708.98240,0
2023-05-06 17:30:00,28805.20,28820.00,28720.10,28757.70,7649.017,1683395999999,219962773.89520,84314,3309.843,95179407.91520,0
2023-05-06 18:00:00,28757.60,28928.00,28755.60,28848.50,13547.097,1683397799999,390881084.16399,116741,7223.296,208414209.94239,0
2023-05-06 18:30:00,28848.40,28963.90,28831.20,28901.30,9489.885,1683399599999,274260123.77020,92406,4687.549,135490175.68130,0
2023-05-06 19:00:00,28901.30,28950.40,28837.30,28854.00,8695.709,1683401399999,251144628.01320,93720,3920.468,113241650.34030,0
2023-05-06 19:30:00,28854.10,28889.90,28830.00,28831.90,4261.093,1683403199999,122954771.95860,58324,1978.352,57089883.63500,0
2023-05-06 20:00:00,28831.90,28860.00,28768.30,28794.70,7749.364,1683404999999,223289383.32150,77549,3279.857,94512887.22740,0
2023-05-06 20:30:00,28794.80,28844.00,28780.80,28783.50,2784.532,1683406799999,80214277.09120,45943,1412.196,40683144.29270,0
2023-05-06 21:00:00,28783.60,28816.20,28712.00,28754.20,5510.762,1683408599999,158452835.13140,70499,2604.109,74882003.23900,0
2023-05-06 21:30:00,28754.20,28809.00,28620.20,28797.30,8252.282,1683410399999,236925472.30130,102939,4231.337,121512846.95160,0
2023-05-06 22:00:00,28797.30,28843.90,28746.20,28824.30,5066.996,1683412199999,145909335.17350,61261,2846.471,81969452.60990,0
2023-05-06 22:30:00,28824.20,28849.40,28789.30,28816.80,3265.051,1683413999999,94098992.25780,45299,1652.251,47620178.68740,0
2023-05-06 23:00:00,28816.90,28869.90,28806.10,28825.80,3923.754,1683415799999,113155914.88110,54143,1951.001,56264720.52760,0
2023-05-06 23:30:00,28825.80,28862.50,28791.90,28837.80,2421.057,1683417599999,69789467.04020,36757,1130.782,32601945.82480,0
2023-05-07 00:00:00,28837.90,28863.60,28789.30,28800.00,4433.569,1683419399999,127795514.17850,52095,2100.246,60539962.39230,0
2023-05-07 00:30:00,28799.90,28947.00,28775.00,28929.50,8297.098,1683421199999,239638172.34130,86289,4854.562,140227920.80120,0
2023-05-07 01:00:00,28929.50,29137.00,28798.00,29064.80,17944.535,1683422999999,520048290.07743,154023,10091.909,292548079.32873,0
2023-05-07 01:30:00,29064.70,29106.00,28835.50,28875.90,9703.140,1683424799999,280982069.94480,106554,3857.435,111722990.70030,0
2023-05-07 02:00:00,28876.00,28932.00,28811.10,28877.00,6363.242,1683426599999,183746411.14620,74060,2933.918,84730028.67680,0
2023-05-07 02:30:00,28877.10,28899.10,28800.00,28803.80,4696.936,1683428399999,135467221.70550,60735,2053.932,59239952.46660,0
2023-05-07 03:00:00,28803.80,28838.00,28755.00,28761.60,6814.911,1683430199999,196206065.38970,71759,3084.171,88804658.17140,0
2023-05-07 03:30:00,28761.50,28812.80,28730.20,28790.80,5090.130,1683431999999,146437603.41350,63996,2674.491,76950507.52980,0
2023-05-07 04:00:00,28790.80,28845.60,28786.00,28797.50,3055.861,1683433799999,88046023.36790,38963,1703.595,49088305.93240,0
2023-05-07 04:30:00,28797.40,28838.00,28771.90,28828.80,2851.333,1683435599999,82133141.98090,37925,1430.583,41214215.46010,0
2023-05-07 05:00:00,28828.90,28848.50,28810.50,28821.00,3069.828,1683437399999,88505557.38540,38696,1613.159,46510565.49200,0
2023-05-07 05:30:00,28821.00,28900.00,28821.00,28870.00,4977.915,1683439199999,143710345.83030,59351,2677.362,77295708.27190,0
2023-05-07 06:00:00,28869.90,28928.90,28850.00,28855.50,3755.684,1683440999999,108485653.84720,49980,1878.181,54259478.29230,0
2023-05-07 06:30:00,28855.50,28923.50,28850.00,28899.40,3705.261,1683442799999,107056105.87900,49332,1905.863,55070137.44010,0
2023-05-07 07:00:00,28899.40,28943.00,28875.80,28875.80,3525.303,1683444599999,101914934.85480,45493,1703.021,49238203.80620,0
2023-05-07 07:30:00,28875.90,28935.20,28875.80,28891.90,2820.505,1683446399999,81529593.37570,44717,1381.710,39939456.44910,0
2023-05-07 08:00:00,28891.80,28950.00,28890.20,28910.90,3955.644,1683448199999,114424089.44750,52426,2001.057,57885022.25390,0
2023-05-07 08:30:00,28911.00,28916.10,28830.00,28845.40,5659.286,1683449999999,163317944.54770,71498,2341.922,67579793.41130,0
2023-05-07 09:00:00,28845.50,28851.70,28750.20,28848.30,7584.529,1683451799999,218479909.66710,92530,3428.905,98780851.77170,0
2023-05-07 09:30:00,28848.40,28882.90,28780.40,28806.00,4823.094,1683453599999,139041442.46990,64066,2549.047,73491596.69550,0
2023-05-07 10:00:00,28806.00,28818.80,28778.50,28813.00,2943.015,1683455399999,84763530.07680,40140,1465.167,42201999.01780,0
2023-05-07 10:30:00,28813.00,28848.90,28795.20,28837.00,2834.402,1683457199999,81700181.06880,37468,1531.895,44156053.34730,0
2023-05-07 11:00:00,28837.00,28845.70,28691.20,28751.60,7088.546,1683458999999,203879242.89470,74740,2848.171,81925580.88670,0
2023-05-07 11:30:00,28751.70,28918.30,28742.00,28826.50,9651.032,1683460799999,278311856.69300,92111,5462.604,157527700.39980,0
2023-05-07 12:00:00,28826.50,28909.40,28825.00,28879.00,4893.130,1683462599999,141254258.17710,57761,2695.141,77802857.76710,0
2023-05-07 12:30:00,28879.10,28932.00,28860.70,28905.10,4943.707,1683464399999,142874785.75240,61629,2570.743,74296508.61920,0
2023-05-07 13:00:00,28905.10,28991.90,28875.10,28895.30,8067.571,1683466199999,233363411.94220,83145,4125.630,119359475.55990,0
2023-05-07 13:30:00,28895.30,28975.90,28871.20,28908.70,5996.433,1683467999999,173428051.71150,76286,2930.920,84778510.93970,0
2023-05-07 14:00:00,28908.60,28939.90,28869.40,28919.30,4090.767,1683469799999,118234986.02960,55912,2071.038,59863441.30780,0
2023-05-07 14:30:00,28919.20,29088.30,28919.20,29031.90,16764.071,1683471599999,486348354.81400,162976,8933.695,259202767.05750,0
2023-05-07 15:00:00,29031.90,29037.90,28920.80,28929.60,8074.374,1683473399999,233908357.82010,98154,3475.223,100671467.56980,0
2023-05-07 15:30:00,28929.70,28986.70,28884.00,28933.10,6166.137,1683475199999,178386282.63400,84205,3191.343,92328979.74590,0
2023-05-07 16:00:00,28933.10,28963.00,28837.50,28896.10,6669.061,1683476999999,192771046.02110,79256,2933.784,84811747.39080,0
2023-05-07 16:30:00,28896.10,28943.40,28800.00,28940.90,8378.630,1683478799999,241835842.19880,80289,4270.148,123273240.23250,0
2023-05-07 17:00:00,28940.90,29019.90,28900.00,28915.00,7490.858,1683480599999,216958732.44450,82058,3473.878,100626666.55690,0
2023-05-07 17:30:00,28914.90,28928.00,28861.90,28888.60,5053.028,1683482399999,145985580.18010,65118,2547.101,73592034.69660,0
2023-05-07 18:00:00,28888.50,28915.60,28877.50,28887.90,2725.816,1683484199999,78769930.40010,38273,1415.482,40906034.99020,0
2023-05-07 18:30:00,28888.00,28945.30,28840.10,28843.40,4018.732,1683485999999,116103326.97270,49941,1830.984,52909811.00370,0
2023-05-07 19:00:00,28843.50,28872.00,28753.60,28850.40,8923.432,1683487799999,257098237.73890,87629,4235.849,122057659.08790,0
2023-05-07 19:30:00,28850.40,28919.80,28822.30,28894.00,3553.418,1683489599999,102621294.19130,45780,1875.049,54149688.74070,0
2023-05-07 20:00:00,28894.00,28937.80,28893.20,28916.10,2517.174,1683491399999,72789696.10310,38379,1286.949,37214479.14530,0
2023-05-07 20:30:00,28916.10,28927.00,28867.20,28901.70,3315.921,1683493199999,95819131.18740,40970,1320.607,38163112.59930,0
2023-05-07 21:00:00,28901.60,28914.50,28830.00,28913.60,3742.611,1683494999999,108040371.04000,45682,1944.936,56147502.76840,0
2023-05-07 21:30:00,28913.60,28947.70,28715.30,28757.80,7980.121,1683496799999,229938460.73370,90821,3293.716,94927798.17130,0
2023-05-07 22:00:00,28757.90,28830.90,28700.00,28789.00,7593.623,1683498599999,218455643.81250,96432,3993.852,114917814.03550,0
2023-05-07 22:30:00,28789.00,28799.10,28722.00,28727.60,3525.827,1683500399999,101416892.67820,53016,1594.980,45880686.30940,0
2023-05-07 23:00:00,28727.50,28778.40,28620.00,28728.80,11420.707,1683502199999,327963395.64080,102303,5300.782,152251711.18620,0
2023-05-07 23:30:00,28728.80,28780.20,28370.00,28419.40,26860.695,1683503999999,766367688.54956,210299,11997.073,342246271.54000,0
2023-05-08 00:00:00,28419.50,28624.60,28345.00,28572.90,29409.131,1683505799999,837949651.69662,211511,14952.389,426106201.02990,0
2023-05-08 00:30:00,28572.90,28597.40,28525.90,28563.50,5529.854,1683507599999,157922653.23430,66848,2600.856,74278015.01940,0
2023-05-08 01:00:00,28563.40,28580.80,28433.50,28447.60,10060.391,1683509399999,286874490.04920,92609,4737.172,135097306.39590,0
2023-05-08 01:30:00,28447.50,28577.80,28050.00,28207.90,46566.739,1683511199999,1313365289.16888,304647,21199.639,597844228.41460,0
2023-05-08 02:00:00,28208.00,28268.50,28116.80,28224.10,17543.636,1683512999999,494813425.45280,146377,8625.262,243298053.86370,0
2023-05-08 02:30:00,28224.00,28293.80,28153.40,28267.80,7566.373,1683514799999,213523783.04140,85831,3793.581,107067117.52220,0
2023-05-08 03:00:00,28267.90,28267.90,28137.10,28150.00,5896.793,1683516599999,166281864.66730,77410,2759.290,77807255.70490,0
2023-05-08 03:30:00,28149.90,28200.00,28000.00,28188.00,20264.435,1683518399999,569634770.19160,166538,9125.621,256608539.22570,0
2023-05-08 04:00:00,28188.10,28207.60,28142.40,28165.00,8298.782,1683520199999,233853029.84080,82440,4371.514,123196499.66830,0
2023-05-08 04:30:00,28165.00,28219.80,28100.20,28110.20,6493.341,1683521999999,182837607.60710,78338,2952.529,83138155.19450,0
2023-05-08 05:00:00,28110.20,28196.00,28057.80,28172.40,9741.448,1683523799999,274010282.18740,91242,4934.409,138829949.32330,0
2023-05-08 05:30:00,28172.40,28249.00,28160.20,28243.80,7075.301,1683525599999,199623191.06440,77140,4014.059,113252076.36320,0
2023-05-08 06:00:00,28243.80,28246.40,28183.00,28223.60,4658.566,1683527399999,131423028.28210,52126,2144.027,60486355.73780,0
2023-05-08 06:30:00,28223.50,28230.00,28120.00,28158.20,5807.122,1683529199999,163535915.75260,63753,2771.893,78062804.75570,0
2023-05-08 07:00:00,28158.20,28179.30,28085.00,28112.00,8157.761,1683530999999,229378626.71860,80789,3349.735,94193459.61750,0
2023-05-08 07:30:00,28111.90,28125.80,27800.00,27957.80,32121.830,1683532799999,897750680.73419,238650,12809.703,358056776.21940,0
2023-05-08 08:00:00,27957.70,27977.60,27827.00,27916.70,18193.312,1683534599999,507532249.48790,159841,8627.776,240701883.38620,0
2023-05-08 08:30:00,27916.60,27944.70,27550.00,27690.90,34718.727,1683536399999,963103623.51989,271998,14663.447,406915157.35660,0
2023-05-08 09:00:00,27691.00,27884.50,27663.40,27871.40,19236.178,1683538199999,534409044.05510,177583,11030.437,306428358.09510,0
2023-05-08 09:30:00,27871.50,27925.80,27821.70,27900.00,9076.317,1683539999999,252924002.10540,105590,4374.744,121926586.56150,0
2023-05-08 10:00:00,27900.00,27938.10,27855.00,27918.80,10049.461,1683541799999,280323068.31378,103819,5245.893,146342849.41808,0
2023-05-08 10:30:00,27918.80,27934.80,27884.40,27923.40,4640.733,1683543599999,129523421.58120,66097,2403.510,67083662.99730,0
2023-05-08 11:00:00,27923.40,27964.60,27856.20,27909.70,7869.431,1683545399999,219678815.28480,90977,3969.367,110819660.11520,0
2023-05-08 11:30:00,27909.60,27958.00,27875.50,27922.20,5196.118,1683547199999,145040395.95200,71380,2646.493,73872810.50040,0
2023-05-08 12:00:00,27922.20,27932.90,27800.00,27859.60,9931.136,1683548999999,276574498.65010,107022,4731.503,131765668.00410,0
2023-05-08 12:30:00,27859.60,27862.00,27726.80,27756.80,10581.501,1683550799999,294125487.60832,112437,4773.670,132714114.43590,0
2023-05-08 13:00:00,27756.90,27960.00,27717.10,27916.30,16303.387,1683552599999,454059950.75638,162515,8920.401,248437722.85638,0
2023-05-08 13:30:00,27916.40,27923.20,27822.60,27844.60,9598.275,1683554399999,267477328.94010,103295,4284.046,119379245.15850,0
2023-05-08 14:00:00,27844.60,27876.70,27742.00,27772.60,11321.312,1683556199999,314766429.81470,118586,5481.905,152418076.66520,0
2023-05-08 14:30:00,27772.60,27973.10,27651.50,27958.10,20775.351,1683557999999,578199116.97000,184998,11197.298,311751330.06778,0
2023-05-08 15:00:00,27958.20,28074.90,27872.10,27906.60,23417.642,1683559799999,654931267.04820,199485,11663.975,326281903.38220,0
2023-05-08 15:30:00,27906.50,27912.60,27832.70,27874.10,8192.908,1683561599999,228346458.41200,93377,4039.231,112580770.88270,0
2023-05-08 16:00:00,27874.20,27918.00,27818.40,27883.20,7903.296,1683563399999,220215505.70820,92430,4069.447,113405164.25110,0
2023-05-08 16:30:00,27883.20,27910.00,27827.30,27858.00,4613.691,1683565199999,128583610.48530,70930,2420.132,67450329.71630,0
2023-05-08 17:00:00,27858.00,27883.40,27780.80,27875.10,6552.584,1683566999999,182448249.99300,97695,3086.491,85949195.04450,0
2023-05-08 17:30:00,27875.00,27896.70,27522.90,27522.90,22584.849,1683568799999,626159569.60510,205832,9367.179,259889151.72480,0
2023-05-08 18:00:00,27525.00,27600.00,27290.00,27507.70,61613.681,1683570599999,1690290945.15517,435731,29465.608,808403608.69618,0
2023-05-08 18:30:00,27507.70,27530.80,27424.90,27465.30,13321.600,1683572399999,366091338.57680,156225,6665.851,183189537.47200,0
2023-05-08 19:00:00,27465.30,27489.50,27317.70,27483.90,17421.803,1683574199999,477291747.87726,188809,8960.529,245489508.08880,0
2023-05-08 19:30:00,27483.80,27483.90,27260.90,27329.10,14626.016,1683575999999,400141227.83310,164090,6242.565,170796131.20020,0
2023-05-08 20:00:00,27329.00,27500.00,27250.00,27462.80,21057.173,1683577799999,576385677.09150,187945,11179.399,306034648.67380,0
2023-05-08 20:30:00,27462.70,27539.80,27462.70,27519.00,7723.114,1683579599999,212443635.35750,105628,4079.703,112222589.58960,0
2023-05-08 21:00:00,27519.10,27528.00,27405.00,27480.50,7053.274,1683581399999,193619629.21820,88769,3213.562,88213626.34550,0
2023-05-08 21:30:00,27480.50,27642.80,27434.10,27531.20,7988.423,1683583199999,220066957.12678,98621,4424.913,121919112.05068,0
2023-05-08 22:00:00,27531.20,27631.10,27512.50,27587.80,5928.109,1683584999999,163486260.12400,82839,2990.504,82472189.24630,0
2023-05-08 22:30:00,27587.80,27650.00,27582.40,27638.50,4664.478,1683586799999,128791485.06290,56168,2566.369,70864307.91830,0
2023-05-08 23:00:00,27638.10,27678.90,27565.60,27655.60,6827.565,1683588599999,188632992.59220,75655,3457.962,95546322.07430,0
2023-05-08 23:30:00,27655.70,27686.50,27613.50,27659.80,4015.829,1683590399999,111035756.73930,56111,2093.881,57899479.79220,0
2023-05-09 00:00:00,27659.80,27663.50,27566.20,27595.00,5262.226,1683592199999,145318875.12570,63954,2036.576,56239110.79770,0
2023-05-09 00:30:00,27595.00,27605.70,27528.20,27568.20,4732.012,1683593999999,130435640.89610,58826,1946.901,53665505.94260,0
2023-05-09 01:00:00,27568.30,27732.30,27549.10,27670.40,10458.358,1683595799999,289143957.88480,104322,6212.333,171756889.46960,0
2023-05-09 01:30:00,27670.40,27747.90,27620.50,27687.30,8381.698,1683597599999,232039813.69052,107051,4555.403,126114039.23382,0
2023-05-09 02:00:00,27687.30,27689.90,27558.50,27594.20,6077.000,1683599399999,167811157.57440,83885,2509.904,69315000.74740,0
2023-05-09 02:30:00,27594.20,27635.60,27546.00,27628.40,3468.063,1683601199999,95684741.55438,54530,1866.052,51493185.75800,0
2023-05-09 03:00:00,27628.40,27628.40,27529.20,27561.80,4315.472,1683602999999,119005290.77920,59325,1976.913,54518532.49990,0
2023-05-09 03:30:00,27561.80,27636.60,27555.20,27612.50,3361.250,1683604799999,92752978.63130,51685,1970.971,54391362.53910,0
2023-05-09 04:00:00,27612.40,27633.50,27562.60,27632.80,3542.151,1683606599999,97769633.23750,51064,1702.348,46991606.81470,0
2023-05-09 04:30:00,27632.90,27633.50,27555.40,27598.00,3572.993,1683608399999,98591599.12680,52597,1630.681,44991646.45490,0
2023-05-09 05:00:00,27598.00,27604.60,27536.00,27553.30,3965.765,1683610199999,109332884.17890,59939,1803.175,49712290.98640,0
2023-05-09 05:30:00,27553.30,27589.70,27492.00,27540.20,6770.970,1683611999999,186505848.86800,79917,3219.258,88685519.48400,0
2023-05-09 06:00:00,27540.30,27540.30,27445.40,27471.90,9126.806,1683613799999,250857738.12470,104021,4090.508,112430938.47640,0
2023-05-09 06:30:00,27472.00,27582.40,27423.90,27535.00,8565.329,1683615599999,235586687.81270,105642,4708.751,129534456.76240,0
2023-05-09 07:00:00,27535.10,27583.40,27496.00,27583.00,4966.514,1683617399999,136783776.99750,66808,2625.419,72312980.94200,0
2023-05-09 07:30:00,27583.00,27661.70,27542.30,27649.30,7049.574,1683619199999,194597203.29920,97820,4084.745,112767714.49280,0
2023-05-09 08:00:00,27649.30,27655.10,27580.00,27580.40,4914.980,1683620999999,135707290.11130,70709,1944.103,53679761.35580,0
2023-05-09 08:30:00,27580.40,27602.40,27536.80,27556.90,4010.746,1683622799999,110560286.35440,62448,1937.640,53416989.74990,0
2023-05-09 09:00:00,27557.00,27586.90,27530.00,27581.10,3859.388,1683624599999,106357187.19760,58130,2121.426,58466349.19400,0
2023-05-09 09:30:00,27581.20,27584.50,27520.10,27569.40,3446.707,1683626399999,94973998.49280,51433,1613.288,44456375.56130,0
2023-05-09 10:00:00,27569.40,27612.90,27538.60,27611.20,3447.254,1683628199999,95046445.28950,49331,1847.926,50958888.15910,0
2023-05-09 10:30:00,27611.20,27642.30,27552.60,27573.70,5431.387,1683629999999,149927101.31500,79057,2853.591,78777682.59430,0
2023-05-09 11:00:00,27573.70,27587.00,27502.30,27576.50,6541.855,1683631799999,180234866.18890,73764,3130.176,86243576.90780,0
2023-05-09 11:30:00,27576.50,27719.00,27576.50,27663.90,10659.840,1683633599999,294773553.19800,124757,6163.016,170425524.32310,0
2023-05-09 12:00:00,27663.90,27815.60,27635.10,27753.20,19931.100,1683635399999,552802939.11962,185545,10657.665,295628143.54892,0
2023-05-09 12:30:00,27753.20,27777.00,27701.00,27744.90,6442.440,1683637199999,178643648.39080,91559,3138.022,87022099.83610,0
